utc_iso,session_id,harmony_version,harmony_profile,quality_gate,temporal_dwell,map_id_check,recovery_fsm,adaptive_guidance,elapsed_s,event,from_state,to_state,source,destination,latitude,longitude,gps_accuracy_m,campus_x,campus_y,campus_z,map_x,map_y,map_z,vps_attempt,note,scenario_id,data_provenance,synthetic
2026-09-20T00:00:00.0000000Z,SYNTH_KB09_BQ_7814_FWD,BQ,Quality-Threshold Baseline,1,0,0,0,0,0.0,trial_started,,,Gps,B9-EXIT,,,,,,,,,,,auto=True,KB09,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:00.0000000Z,SYNTH_KB09_BQ_7814_FWD,BQ,Quality-Threshold Baseline,1,0,0,0,0,0.0,transition_step_checkpoint,,,Gps,B9-EXIT,,,,,,,,,,,step=0,KB09,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:10.2600000Z,SYNTH_KB09_BQ_7814_FWD,BQ,Quality-Threshold Baseline,1,0,0,0,0,10.26,transition_step_checkpoint,,,Gps,B9-EXIT,,,,,,,,,,,step=10,KB09,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:20.5200000Z,SYNTH_KB09_BQ_7814_FWD,BQ,Quality-Threshold Baseline,1,0,0,0,0,20.52,transition_step_checkpoint,,,Gps,B9-EXIT,,,,,,,,,,,step=20,KB09,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:30.7800000Z,SYNTH_KB09_BQ_7814_FWD,BQ,Quality-Threshold Baseline,1,0,0,0,0,30.78,transition_step_checkpoint,,,Gps,B9-EXIT,,,,,,,,,,,step=30,KB09,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:41.0400000Z,SYNTH_KB09_BQ_7814_FWD,BQ,Quality-Threshold Baseline,1,0,0,0,0,41.04,transition_step_checkpoint,,,Gps,B9-EXIT,,,,,,,,,,,step=40,KB09,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:51.3000000Z,SYNTH_KB09_BQ_7814_FWD,BQ,Quality-Threshold Baseline,1,0,0,0,0,51.3,transition_step_checkpoint,,,Gps,B9-EXIT,,,,,,,,,,,step=50,KB09,SYNTHETIC_SUPPORT,1
,SYNTH_KB09_BQ_7814_FWD,BQ,Quality-Threshold Baseline,1,0,0,0,0,61.56,transition_step_checkpoint,,,Gps,B9-EXIT,,,,,,,,,,,step=60,KB09,SYNTHETIC_SUPPORT,1
,SYNTH_KB09_BQ_7814_FWD,BQ,Quality-Threshold Baseline,1,0,0,0,0,71.82,transition_step_checkpoint,,,Gps,B9-EXIT,,,,,,,,,,,step=70,KB09,SYNTHETIC_SUPPORT,1
,SYNTH_KB09_BQ_7814_FWD,BQ,Quality-Threshold Baseline,1,0,0,0,0,75.924,trial_finished,,,Gps,B9-EXIT,,,,,,,,,,,user_finished_trial,KB09,SYNTHETIC_SUPPORT,1
