utc_iso,session_id,harmony_version,harmony_profile,quality_gate,temporal_dwell,map_id_check,recovery_fsm,adaptive_guidance,elapsed_s,event,from_state,to_state,source,destination,latitude,longitude,gps_accuracy_m,campus_x,campus_y,campus_z,map_x,map_y,map_z,vps_attempt,note,scenario_id,data_provenance,synthetic
2026-09-20T00:00:00.0000000Z,SYNTH_KB21_V4_5436_FWD,V4,No Map-ID Check,1,1,0,1,0,0.0,trial_started,,,Gps,B9-104,,,,,,,,,,,auto=True,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:15.0000000Z,SYNTH_KB21_V4_5436_FWD,V4,No Map-ID Check,1,1,0,1,0,15.0,transition_step_checkpoint,,,Gps,B9-104,,,,,,,,,,,periodic navigation checkpoint,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:30.0000000Z,SYNTH_KB21_V4_5436_FWD,V4,No Map-ID Check,1,1,0,1,0,30.0,transition_step_checkpoint,,,Gps,B9-104,,,,,,,,,,,periodic navigation checkpoint,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:45.0000000Z,SYNTH_KB21_V4_5436_FWD,V4,No Map-ID Check,1,1,0,1,0,45.0,transition_step_checkpoint,,,Gps,B9-104,,,,,,,,,,,periodic navigation checkpoint,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:00.0000000Z,SYNTH_KB21_V4_5436_FWD,V4,No Map-ID Check,1,1,0,1,0,60.0,transition_step_checkpoint,,,Gps,B9-104,,,,,,,,,,,periodic navigation checkpoint,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:15.0000000Z,SYNTH_KB21_V4_5436_FWD,V4,No Map-ID Check,1,1,0,1,0,75.0,transition_step_checkpoint,,,Gps,B9-104,,,,,,,,,,,periodic navigation checkpoint,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:30.0000000Z,SYNTH_KB21_V4_5436_FWD,V4,No Map-ID Check,1,1,0,1,0,90.0,transition_step_checkpoint,,,Gps,B9-104,,,,,,,,,,,periodic navigation checkpoint,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:33.0000000Z,SYNTH_KB21_V4_5436_FWD,V4,No Map-ID Check,1,1,0,1,0,93.0,reliability_state,OutdoorGps,EnteringWithPdr,Pdr,B9-104,,,,,,,,,,,entered outer B9 volume; GPS correction frozen,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:35.0000000Z,SYNTH_KB21_V4_5436_FWD,V4,No Map-ID Check,1,1,0,1,0,95.0,transition_step_checkpoint,,,Pdr,B9-104,,,,,,,,,,,step=3,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:38.0000000Z,SYNTH_KB21_V4_5436_FWD,V4,No Map-ID Check,1,1,0,1,0,98.0,transition_step_checkpoint,,,Pdr,B9-104,,,,,,,,,,,step=6,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:39.0000000Z,SYNTH_KB21_V4_5436_FWD,V4,No Map-ID Check,1,1,0,1,0,99.0,reliability_state,EnteringWithPdr,VpsScanning,Pdr,B9-104,,,,,,,,,,,Reliability threshold passed; start VPS scanning,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:39.0000000Z,SYNTH_KB21_V4_5436_FWD,V4,No Map-ID Check,1,1,0,1,0,99.0,vps_state,,StartingVps,Pdr,B9-104,,,,,,,,,,1.0,,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:39.4090000Z,SYNTH_KB21_V4_5436_FWD,V4,No Map-ID Check,1,1,0,1,0,99.409,vps_state,,Scanning,Pdr,B9-104,,,,,,,,,,1.0,,KB21,SYNTHETIC_SUPPORT,1
