utc_iso,session_id,harmony_version,harmony_profile,quality_gate,temporal_dwell,map_id_check,recovery_fsm,adaptive_guidance,elapsed_s,event,from_state,to_state,source,destination,latitude,longitude,gps_accuracy_m,campus_x,campus_y,campus_z,map_x,map_y,map_z,vps_attempt,note,scenario_id,data_provenance,synthetic
2026-09-20T00:00:00.0000000Z,SYNTH_KB07_V5_3045_FWD,V5,Full HARMONY,1,1,1,1,1,0.0,trial_started,,,Gps,B9-104,,,,,,,,,,,auto=True,KB07,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:33.0990000Z,SYNTH_KB07_V5_3045_FWD,V5,Full HARMONY,1,1,1,1,1,33.099,reliability_state,OutdoorGps,EnteringWithPdr,Pdr,B9-104,,,,,,,,,,,entered outer B9 volume; GPS correction frozen,KB07,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:35.1050000Z,SYNTH_KB07_V5_3045_FWD,V5,Full HARMONY,1,1,1,1,1,35.105,transition_step_checkpoint,,,Pdr,B9-104,,,,,,,,,,,step=3,KB07,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:38.1140000Z,SYNTH_KB07_V5_3045_FWD,V5,Full HARMONY,1,1,1,1,1,38.114,transition_step_checkpoint,,,Pdr,B9-104,,,,,,,,,,,step=6,KB07,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:40.1200000Z,SYNTH_KB07_V5_3045_FWD,V5,Full HARMONY,1,1,1,1,1,40.12,reliability_state,EnteringWithPdr,VpsScanning,Pdr,B9-104,,,,,,,,,,,Reliability threshold passed; start VPS scanning,KB07,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:40.1200000Z,SYNTH_KB07_V5_3045_FWD,V5,Full HARMONY,1,1,1,1,1,40.12,vps_state,,StartingVps,Pdr,B9-104,,,,,,,,,,1.0,,KB07,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:41.1230000Z,SYNTH_KB07_V5_3045_FWD,V5,Full HARMONY,1,1,1,1,1,41.123,quality_threshold_failed,,,Pdr,B9-104,,,,,,,,,,1.0,vps_confidence=0.28 < minimumVpsConfidence=0.50,KB07,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:42.1260000Z,SYNTH_KB07_V5_3045_FWD,V5,Full HARMONY,1,1,1,1,1,42.126,quality_threshold_failed,,,Pdr,B9-104,,,,,,,,,,1.0,vps_confidence=0.27 < minimumVpsConfidence=0.50,KB07,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:43.1290000Z,SYNTH_KB07_V5_3045_FWD,V5,Full HARMONY,1,1,1,1,1,43.129,quality_threshold_passed,,,Pdr,B9-104,,,,,,,,,,1.0,vps_confidence=0.57 >= minimumVpsConfidence=0.50,KB07,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:44.1320000Z,SYNTH_KB07_V5_3045_FWD,V5,Full HARMONY,1,1,1,1,1,44.132,quality_threshold_failed,,,Pdr,B9-104,,,,,,,,,,1.0,vps_confidence=0.27 < minimumVpsConfidence=0.50,KB07,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:45.1350000Z,SYNTH_KB07_V5_3045_FWD,V5,Full HARMONY,1,1,1,1,1,45.135,quality_threshold_failed,,,Pdr,B9-104,,,,,,,,,,1.0,vps_confidence=0.28 < minimumVpsConfidence=0.50,KB07,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:45.1350000Z,SYNTH_KB07_V5_3045_FWD,V5,Full HARMONY,1,1,1,1,1,45.135,dwell_reset,,,Pdr,B9-104,,,,,,,,,,1.0,VPS dwell reset: confidence not sustained above minimumVpsConfidence,KB07,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:46.1380000Z,SYNTH_KB07_V5_3045_FWD,V5,Full HARMONY,1,1,1,1,1,46.138,dwell_started,,,Pdr,B9-104,,,,,,,,,,1.0,VPS dwell started,KB07,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:48.1440000Z,SYNTH_KB07_V5_3045_FWD,V5,Full HARMONY,1,1,1,1,1,48.144,dwell_passed,,,Vps,B9-104,,,,,,,,,,1.0,VPS dwell passed: 2.00s >= 2.00s,KB07,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:48.1440000Z,SYNTH_KB07_V5_3045_FWD,V5,Full HARMONY,1,1,1,1,1,48.144,vps_state,,Scanning,Vps,B9-104,,,,,,,,,,1.0,,KB07,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:49.1470000Z,SYNTH_KB07_V5_3045_FWD,V5,Full HARMONY,1,1,1,1,1,49.147,vps_state,,IndoorLocalized,Vps,B9-104,,,,,,,,,,1.0,VPS localization accepted after dwell-stable confidence,KB07,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:49.1470000Z,SYNTH_KB07_V5_3045_FWD,V5,Full HARMONY,1,1,1,1,1,49.147,reliability_state,VpsScanning,IndoorVps,Vps,B9-104,,,,,,,,,,,VPS localization accepted after dwell-stable confidence,KB07,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:49.1470000Z,SYNTH_KB07_V5_3045_FWD,V5,Full HARMONY,1,1,1,1,1,49.147,indoor_state,,Navigating,Vps,B9-104,,,,,,,,,,,,KB07,SYNTHETIC_SUPPORT,1
,SYNTH_KB07_V5_3045_FWD,V5,Full HARMONY,1,1,1,1,1,54.162,indoor_step_checkpoint,,,Vps,B9-104,,,,,,,,,,,step=5,KB07,SYNTHETIC_SUPPORT,1
,SYNTH_KB07_V5_3045_FWD,V5,Full HARMONY,1,1,1,1,1,55.165,destination_arrived,,Arrived,Vps,B9-104,,,,,,,,,,,B9-104,KB07,SYNTHETIC_SUPPORT,1
,SYNTH_KB07_V5_3045_FWD,V5,Full HARMONY,1,1,1,1,1,55.165,trial_finished,,,Vps,B9-104,,,,,,,,,,,user_finished_trial,KB07,SYNTHETIC_SUPPORT,1
