utc_iso,session_id,harmony_version,harmony_profile,quality_gate,temporal_dwell,map_id_check,recovery_fsm,adaptive_guidance,elapsed_s,event,from_state,to_state,source,destination,latitude,longitude,gps_accuracy_m,campus_x,campus_y,campus_z,map_x,map_y,map_z,vps_attempt,note,scenario_id,data_provenance,synthetic
2026-09-20T00:00:00.0000000Z,SYNTH_KB20_V5_4393_REV,V5,Full HARMONY,1,1,1,1,1,0.0,trial_started,,,Vps,B9-EXIT,,,,,,,,,,,auto=True,KB20,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:00.0000000Z,SYNTH_KB20_V5_4393_REV,V5,Full HARMONY,1,1,1,1,1,0.0,app_resumed,,,Vps,B9-EXIT,,,,,,,,,,,,KB20,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:00.0000000Z,SYNTH_KB20_V5_4393_REV,V5,Full HARMONY,1,1,1,1,1,0.0,indoor_state,,IndoorVps,Vps,B9-EXIT,,,,,,,,,,,synthetic reverse support: trial begins already indoors,KB20,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:15.0000000Z,SYNTH_KB20_V5_4393_REV,V5,Full HARMONY,1,1,1,1,1,15.0,indoor_step_checkpoint,,IndoorVps,Vps,B9-EXIT,,,,,,,,,,,periodic indoor navigation checkpoint,KB20,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:25.5760000Z,SYNTH_KB20_V5_4393_REV,V5,Full HARMONY,1,1,1,1,1,25.576,indoor_step_checkpoint,,IndoorVps,Vps,B9-EXIT,,,,,,,,,,,route_revision incremented (backtrack); wrong_way_count=1,KB20,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:30.0000000Z,SYNTH_KB20_V5_4393_REV,V5,Full HARMONY,1,1,1,1,1,30.0,indoor_step_checkpoint,,IndoorVps,Vps,B9-EXIT,,,,,,,,,,,periodic indoor navigation checkpoint,KB20,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:45.0000000Z,SYNTH_KB20_V5_4393_REV,V5,Full HARMONY,1,1,1,1,1,45.0,indoor_step_checkpoint,,IndoorVps,Vps,B9-EXIT,,,,,,,,,,,periodic indoor navigation checkpoint,KB20,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:51.1530000Z,SYNTH_KB20_V5_4393_REV,V5,Full HARMONY,1,1,1,1,1,51.153,reliability_state,IndoorVps,OutdoorGps,Vps,B9-EXIT,,,,,,,,,,,Exiting indoor volume; reliability threshold crossed toward outdoor,KB20,SYNTHETIC_REVERSE_SUPPORT,1
,SYNTH_KB20_V5_4393_REV,V5,Full HARMONY,1,1,1,1,1,51.153,source_switched,Vps,Pdr,Pdr,B9-EXIT,,,,,,,,,,,Vps->Pdr,KB20,SYNTHETIC_REVERSE_SUPPORT,1
,SYNTH_KB20_V5_4393_REV,V5,Full HARMONY,1,1,1,1,1,74.284,quality_threshold_passed,,,Pdr,B9-EXIT,,,,,,,,,,,GPS quality threshold passed during reacquisition,KB20,SYNTHETIC_REVERSE_SUPPORT,1
,SYNTH_KB20_V5_4393_REV,V5,Full HARMONY,1,1,1,1,1,77.231,source_switched,Pdr,Gps,Gps,B9-EXIT,,,,,,,,,,,Pdr->Gps; GPS dwell/reliability gate satisfied,KB20,SYNTHETIC_REVERSE_SUPPORT,1
