utc_iso,session_id,harmony_version,harmony_profile,quality_gate,temporal_dwell,map_id_check,recovery_fsm,adaptive_guidance,elapsed_s,state,source,destination,latitude,longitude,gps_accuracy_m,gps_valid,pdr_steps,pdr_confidence,campus_x,campus_y,campus_z,map_x,map_y,map_z,outdoor_remaining_m,vps_attempt,vps_state,vps_scan_s,indoor_state,indoor_pose_source,indoor_confidence,indoor_steps,heading_deg,indoor_remaining_m,route_revision,wrong_way_count,recovery_count,active_source,gps_age_s,gps_reliability,gps_stable_s,vps_valid,vps_reliability,vps_stable_s,vps_confidence,vps_confidence_available,vps_map_id,vps_map_id_available,vps_map_matches,source_toggle_count,position_jump_m,heading_jump_deg,candidate_source,gps_threshold_passed,vps_threshold_passed,gps_dwell_gate_passed,vps_dwell_gate_passed,decision_reason,scenario_id,data_provenance,synthetic
2026-09-20T00:00:00.0000000Z,SYNTH_KB02_V2_3545_REV,V2,Reliable Handover,1,1,1,1,0,0.0,IndoorVps,Vps,B9-EXIT,10.7734499,106.6604767,5.099,0,0,0.0,160.06102237225102,4.429165139136703,-0.45,162.83002237225102,2.7621651391367035,1.406,,,,,Navigating,Vps,0.9515,,315.932,,0,0,0,Vps,,,,1,0.8778,,0.7113,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:01.0140000Z,SYNTH_KB02_V2_3545_REV,V2,Reliable Handover,1,1,1,1,0,1.014,IndoorVps,Vps,B9-EXIT,10.7734499,106.6604767,4.896,0,0,0.0,160.114022372251,4.442165139136703,-0.387,162.88502237225103,2.775165139136704,1.468,,,,,Navigating,Vps,0.8512,,340.47700000000003,,0,0,0,Vps,,,,1,0.8219,,0.7101,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:02.0280000Z,SYNTH_KB02_V2_3545_REV,V2,Reliable Handover,1,1,1,1,0,2.028,IndoorVps,Vps,B9-EXIT,10.7734499,106.6604767,4.941,0,0,0.0,160.12102237225102,4.451165139136704,-0.27,162.89402237225102,2.798165139136703,1.582,,,,,Navigating,Vps,0.9401,,0.2110000000000127,,0,0,0,Vps,,,,1,0.8272,,0.706,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:03.0420000Z,SYNTH_KB02_V2_3545_REV,V2,Reliable Handover,1,1,1,1,0,3.042,IndoorVps,Vps,B9-EXIT,10.7734499,106.6604767,5.274,0,0,0.0,160.19502237225103,4.541165139136703,0.221,162.982022372251,2.9351651391367035,2.061,,,,,Navigating,Vps,0.8474,,5.15500000000003,,0,0,0,Vps,,,,1,0.8767,,0.7051,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:04.0560000Z,SYNTH_KB02_V2_3545_REV,V2,Reliable Handover,1,1,1,1,0,4.056,IndoorVps,Vps,B9-EXIT,10.7734499,106.6604767,5.183,0,1,0.0,160.090022372251,4.666165139136703,0.787,162.89702237225103,3.137165139136703,2.607,,,,,Navigating,Vps,0.866,,12.105999999999996,,0,0,0,Vps,,,,1,0.8875,,0.711,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:05.0700000Z,SYNTH_KB02_V2_3545_REV,V2,Reliable Handover,1,1,1,1,0,5.07,IndoorVps,Vps,B9-EXIT,10.7734499,106.6604767,4.967,0,2,0.0,160.179022372251,4.691165139136704,1.381,162.993022372251,3.221165139136703,3.195,,,,,Navigating,Vps,0.9245,,15.928,,0,0,0,Vps,,,,1,0.8409,,0.7463,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:06.0840000Z,SYNTH_KB02_V2_3545_REV,V2,Reliable Handover,1,1,1,1,0,6.084,IndoorVps,Vps,B9-EXIT,10.7734499,106.6604767,5.223,0,3,0.0,160.100022372251,4.722165139136703,2.1,162.92402237225102,3.346165139136703,3.904,,,,,Navigating,Vps,0.8395,,5.302000000000021,,0,0,0,Vps,,,,1,0.8853,,0.7195,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:07.0980000Z,SYNTH_KB02_V2_3545_REV,V2,Reliable Handover,1,1,1,1,0,7.098,IndoorVps,Vps,B9-EXIT,10.7734499,106.6604767,4.913,0,4,0.0,160.01302237225102,4.746165139136704,2.626,162.845022372251,3.441165139136704,4.424,,,,,Navigating,Vps,0.9068,,358.516,,0,0,0,Vps,,,,1,0.8821,,0.7831,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:08.1120000Z,SYNTH_KB02_V2_3545_REV,V2,Reliable Handover,1,1,1,1,0,8.112,IndoorVps,Vps,B9-EXIT,10.7734499,106.6604767,5.022,0,5,0.0,160.07302237225102,4.746165139136704,2.662,162.904022372251,3.438165139136703,4.46,,,,,Navigating,Vps,0.8652,,351.40000000000003,,0,0,0,Vps,,,,1,0.8272,,0.7213,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:09.1260000Z,SYNTH_KB02_V2_3545_REV,V2,Reliable Handover,1,1,1,1,0,9.126,IndoorVps,Vps,B9-EXIT,10.7734499,106.6604767,5.349,0,6,0.0,159.856022372251,4.745165139136703,2.529,162.68802237225103,3.446165139136703,4.327,,,,,Navigating,Vps,0.8561,,341.8,,0,0,0,Vps,,,,1,0.8919,,0.6849,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:10.1400000Z,SYNTH_KB02_V2_3545_REV,V2,Reliable Handover,1,1,1,1,0,10.14,IndoorVps,Vps,B9-EXIT,10.7734499,106.6604767,5.181,0,8,0.0,159.387022372251,4.744165139136703,2.295,162.220022372251,3.470165139136703,4.092,,,,,Navigating,Vps,0.9319,,298.29200000000003,,0,0,0,Vps,,,,1,0.9041,,0.7094,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:11.1540000Z,SYNTH_KB02_V2_3545_REV,V2,Reliable Handover,1,1,1,1,0,11.154,IndoorVps,Vps,B9-EXIT,10.7734499,106.6604767,5.089,0,8,0.0,159.01602237225103,4.740165139136703,2.087,161.84902237225103,3.484165139136703,3.885,,,,,Navigating,Vps,0.8578,,263.436,,0,0,0,Vps,,,,1,0.8791,,0.7253,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:12.1680000Z,SYNTH_KB02_V2_3545_REV,V2,Reliable Handover,1,1,1,1,0,12.168,IndoorVps,Vps,B9-EXIT,10.7734499,106.6604767,5.093,0,8,0.0,158.61702237225103,4.731165139136703,1.879,161.45002237225103,3.495165139136703,3.677,,,,,Navigating,Vps,0.9328,,260.857,,0,0,0,Vps,,,,1,0.8304,,0.713,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:13.1820000Z,SYNTH_KB02_V2_3545_REV,V2,Reliable Handover,1,1,1,1,0,13.182,IndoorVps,Vps,B9-EXIT,10.7734499,106.6604767,5.305,0,8,0.0,158.15102237225102,4.719165139136703,1.636,160.983022372251,3.508165139136703,3.435,,,,,Navigating,Vps,0.9197,,256.629,,0,0,0,Vps,,,,1,0.8922,,0.6777,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:14.1960000Z,SYNTH_KB02_V2_3545_REV,V2,Reliable Handover,1,1,1,1,0,14.196,IndoorVps,Vps,B9-EXIT,10.7734499,106.6604767,5.394,0,8,0.0,157.655022372251,4.707165139136704,1.377,160.487022372251,3.522165139136704,3.177,,,,,Navigating,Vps,0.9148,,262.992,,0,0,0,Vps,,,,1,0.8319,,0.6845,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:15.2100000Z,SYNTH_KB02_V2_3545_REV,V2,Reliable Handover,1,1,1,1,0,15.21,IndoorVps,Vps,B9-EXIT,10.7734499,106.6604767,5.405,0,9,0.0,157.08702237225103,4.693165139136703,1.08,159.91802237225102,3.5371651391367034,2.881,,,,,Navigating,Vps,0.8921,,264.903,,0,0,0,Vps,,,,1,0.9385,,0.704,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:16.2240000Z,SYNTH_KB02_V2_3545_REV,V2,Reliable Handover,1,1,1,1,0,16.224,IndoorVps,Vps,B9-EXIT,10.7734499,106.6604767,5.062,0,10,0.0,156.524022372251,4.679165139136703,0.786,159.35502237225103,3.5531651391367034,2.588,,,,,Navigating,Vps,0.9181,,259.365,,0,0,0,Vps,,,,1,0.8312,,0.6652,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:17.2380000Z,SYNTH_KB02_V2_3545_REV,V2,Reliable Handover,1,1,1,1,0,17.238,IndoorVps,Vps,B9-EXIT,10.7734499,106.6604767,4.918,0,12,0.0,155.923022372251,4.664165139136703,0.472,158.75302237225102,3.5691651391367034,2.276,,,,,Navigating,Vps,0.819,,263.671,,0,0,0,Vps,,,,1,0.8615,,0.749,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:18.2520000Z,SYNTH_KB02_V2_3545_REV,V2,Reliable Handover,1,1,1,1,0,18.252,IndoorVps,Vps,B9-EXIT,10.7734499,106.6604767,4.952,0,13,0.0,155.32502237225103,4.650165139136703,0.16,158.154022372251,3.585165139136703,1.964,,,,,Navigating,Vps,0.8818,,265.137,,0,0,0,Vps,,,,1,0.8672,,0.6738,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:19.2660000Z,SYNTH_KB02_V2_3545_REV,V2,Reliable Handover,1,1,1,1,0,19.266,IndoorVps,Vps,B9-EXIT,10.7734499,106.6604767,5.172,0,13,0.0,154.71702237225102,4.645165139136703,-0.133,157.548022372251,3.6141651391367033,1.671,,,,,Navigating,Vps,0.8455,,267.489,,0,0,0,Vps,,,,1,0.831,,0.7018,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:20.2800000Z,SYNTH_KB02_V2_3545_REV,V2,Reliable Handover,1,1,1,1,0,20.28,IndoorVps,Vps,B9-EXIT,10.7734499,106.6604767,5.315,0,15,0.0,153.92002237225103,4.638165139136703,-0.467,156.75202237225102,3.6591651391367033,1.336,,,,,Navigating,Vps,0.9715,,294.85900000000004,,0,0,0,Vps,,,,1,0.8598,,0.6801,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:21.2940000Z,SYNTH_KB02_V2_3545_REV,V2,Reliable Handover,1,1,1,1,0,21.294,IndoorVps,Vps,B9-EXIT,10.7734499,106.6604767,4.982,0,15,0.0,153.84902237225103,4.634165139136703,-0.505,156.68102237225102,3.658165139136704,1.299,,,,,Navigating,Vps,0.8963,,349.471,,0,0,0,Vps,,,,1,0.931,,0.7222,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:22.3080000Z,SYNTH_KB02_V2_3545_REV,V2,Reliable Handover,1,1,1,1,0,22.308,IndoorVps,Vps,B9-EXIT,10.7734499,106.6604767,4.866,0,15,0.0,153.99202237225103,4.643165139136704,-0.429,156.82402237225102,3.660165139136703,1.374,,,,,Navigating,Vps,0.902,,10.795000000000016,,0,0,0,Vps,,,,1,0.8952,,0.7346,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:23.3220000Z,SYNTH_KB02_V2_3545_REV,V2,Reliable Handover,1,1,1,1,0,23.322,IndoorVps,Vps,B9-EXIT,10.7734499,106.6604767,5.405,0,16,0.0,154.00402237225103,4.644165139136703,-0.422,156.83602237225102,3.660165139136703,1.38,,,,,Navigating,Vps,0.888,,28.627,,0,0,0,Vps,,,,1,0.8809,,0.744,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:24.3360000Z,SYNTH_KB02_V2_3545_REV,V2,Reliable Handover,1,1,1,1,0,24.336,IndoorVps,Vps,B9-EXIT,10.7734499,106.6604767,4.723,0,17,0.0,154.55502237225102,4.644165139136703,-0.2,157.386022372251,3.625165139136703,1.604,,,,,Navigating,Vps,0.8997,,32.541,,0,0,0,Vps,,,,1,0.8994,,0.6582,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:25.3500000Z,SYNTH_KB02_V2_3545_REV,V2,Reliable Handover,1,1,1,1,0,25.35,IndoorVps,Vps,B9-EXIT,10.7734499,106.6604767,5.139,0,19,0.0,154.99202237225103,4.645165139136703,-0.005,157.821022372251,3.599165139136703,1.799,,,,,Navigating,Vps,0.9074,,10.206999999999994,,0,0,0,Vps,,,,1,0.8409,,0.7414,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02,SYNTHETIC_REVERSE_SUPPORT,1
2026-09-20T00:00:26.3640000Z,SYNTH_KB02_V2_3545_REV,V2,Reliable Handover,1,1,1,1,0,26.364,IndoorVps,Vps,B9-EXIT,10.7734499,106.6604767,5.495,0,0,0.0,160.06102237225102,4.429165139136703,-0.45,162.83002237225102,2.7621651391367035,1.406,,,,,Navigating,Vps,0.8573,,315.932,,0,0,0,Vps,,,,1,0.8494,,0.7132,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02,SYNTHETIC_REVERSE_SUPPORT,1
