utc_iso,session_id,harmony_version,harmony_profile,quality_gate,temporal_dwell,map_id_check,recovery_fsm,adaptive_guidance,elapsed_s,event,from_state,to_state,source,destination,latitude,longitude,gps_accuracy_m,campus_x,campus_y,campus_z,map_x,map_y,map_z,vps_attempt,note,scenario_id,data_provenance,synthetic
2026-09-20T00:00:00.0000000Z,SYNTH_KB13_BT_6686_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,0.0,trial_started,,,Gps,B9-104,,,,,,,,,,,auto=True,KB13,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:15.0000000Z,SYNTH_KB13_BT_6686_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,15.0,transition_step_checkpoint,,,Gps,B9-104,,,,,,,,,,,periodic navigation checkpoint,KB13,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:30.0000000Z,SYNTH_KB13_BT_6686_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,30.0,transition_step_checkpoint,,,Gps,B9-104,,,,,,,,,,,periodic navigation checkpoint,KB13,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:45.0000000Z,SYNTH_KB13_BT_6686_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,45.0,transition_step_checkpoint,,,Gps,B9-104,,,,,,,,,,,periodic navigation checkpoint,KB13,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:00.0000000Z,SYNTH_KB13_BT_6686_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,60.0,transition_step_checkpoint,,,Gps,B9-104,,,,,,,,,,,periodic navigation checkpoint,KB13,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:15.0000000Z,SYNTH_KB13_BT_6686_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,75.0,transition_step_checkpoint,,,Gps,B9-104,,,,,,,,,,,periodic navigation checkpoint,KB13,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:30.0000000Z,SYNTH_KB13_BT_6686_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,90.0,transition_step_checkpoint,,,Gps,B9-104,,,,,,,,,,,periodic navigation checkpoint,KB13,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:42.5150000Z,SYNTH_KB13_BT_6686_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,102.515,reliability_state,OutdoorGps,EnteringWithPdr,Pdr,B9-104,,,,,,,,,,,entered outer B9 volume; GPS correction frozen,KB13,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:44.5450000Z,SYNTH_KB13_BT_6686_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,104.545,transition_step_checkpoint,,,Pdr,B9-104,,,,,,,,,,,step=3,KB13,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:47.5900000Z,SYNTH_KB13_BT_6686_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,107.59,transition_step_checkpoint,,,Pdr,B9-104,,,,,,,,,,,step=6,KB13,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:50.6350000Z,SYNTH_KB13_BT_6686_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,110.635,transition_step_checkpoint,,,Pdr,B9-104,,,,,,,,,,,step=9,KB13,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:51.6500000Z,SYNTH_KB13_BT_6686_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,111.65,reliability_state,EnteringWithPdr,VpsScanning,Pdr,B9-104,,,,,,,,,,,Reliability threshold passed; start VPS scanning,KB13,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:51.6500000Z,SYNTH_KB13_BT_6686_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,111.65,vps_state,,StartingVps,Pdr,B9-104,,,,,,,,,,1.0,,KB13,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:51.9500000Z,SYNTH_KB13_BT_6686_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,111.95,vps_state,,Scanning,Pdr,B9-104,,,,,,,,,,1.0,,KB13,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:56.7250000Z,SYNTH_KB13_BT_6686_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,116.725,quality_threshold_failed,,,Pdr,B9-104,,,,,,,,,,,vps_confidence near minimumVpsConfidence=0.50 under glare; changing scan angle,KB13,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:57.7250000Z,SYNTH_KB13_BT_6686_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,117.725,quality_threshold_passed,,,Pdr,B9-104,,,,,,,,,,,scan angle adjusted away from glare,KB13,SYNTHETIC_SUPPORT,1
2026-09-20T00:02:00.5550000Z,SYNTH_KB13_BT_6686_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,120.555,vps_state,,IndoorLocalized,Vps,B9-104,,,,,,,,,,1.0,VPS localization accepted,KB13,SYNTHETIC_SUPPORT,1
2026-09-20T00:02:00.5550000Z,SYNTH_KB13_BT_6686_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,120.555,reliability_state,VpsScanning,IndoorVps,Vps,B9-104,,,,,,,,,,,VPS localization accepted,KB13,SYNTHETIC_SUPPORT,1
,SYNTH_KB13_BT_6686_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,120.555,indoor_state,,Navigating,Vps,B9-104,,,,,,,,,,,,KB13,SYNTHETIC_SUPPORT,1
,SYNTH_KB13_BT_6686_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,124.615,destination_arrived,,Arrived,Vps,B9-104,,,,,,,,,,,B9-104,KB13,SYNTHETIC_SUPPORT,1
,SYNTH_KB13_BT_6686_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,124.615,trial_finished,,,Vps,B9-104,,,,,,,,,,,user_finished_trial,KB13,SYNTHETIC_SUPPORT,1
