utc_iso,session_id,harmony_version,harmony_profile,quality_gate,temporal_dwell,map_id_check,recovery_fsm,adaptive_guidance,elapsed_s,state,source,destination,latitude,longitude,gps_accuracy_m,gps_valid,pdr_steps,pdr_confidence,campus_x,campus_y,campus_z,map_x,map_y,map_z,outdoor_remaining_m,vps_attempt,vps_state,vps_scan_s,indoor_state,indoor_pose_source,indoor_confidence,indoor_steps,heading_deg,indoor_remaining_m,route_revision,wrong_way_count,recovery_count,active_source,gps_age_s,gps_reliability,gps_stable_s,vps_valid,vps_reliability,vps_stable_s,vps_confidence,vps_confidence_available,vps_map_id,vps_map_id_available,vps_map_matches,source_toggle_count,position_jump_m,heading_jump_deg,candidate_source,gps_threshold_passed,vps_threshold_passed,gps_dwell_gate_passed,vps_dwell_gate_passed,decision_reason,scenario_id,data_provenance,synthetic
2026-09-20T00:00:00.0000000Z,SYNTH_KB21_V2_3348_FWD,V2,Reliable Handover,1,1,1,1,0,0.0,OutdoorGps,Gps,B9-103,10.7730904,106.6605606,5.251,1,0,0.0,168.136,0.0,-43.696,-51.121,-0.928,24.739,,,,,,,,,0.0,,0,0,0,Gps,,0.7936,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:01.0000000Z,SYNTH_KB21_V2_3348_FWD,V2,Reliable Handover,1,1,1,1,0,1.0,OutdoorGps,Gps,B9-103,10.7730904,106.6605606,4.862,1,0,0.0,168.136,0.0,-43.696,-51.121,-0.928,24.739,,,,,,,,,0.0,,0,0,0,Gps,,0.7802,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:02.0000000Z,SYNTH_KB21_V2_3348_FWD,V2,Reliable Handover,1,1,1,1,0,2.0,OutdoorGps,Gps,B9-103,10.7731066,106.6605759,5.202,1,0,0.0,168.353,0.0,-43.462,-50.955,-0.931,24.466,,,,,,,,,313.469,,0,0,0,Gps,,0.7932,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:03.0000000Z,SYNTH_KB21_V2_3348_FWD,V2,Reliable Handover,1,1,1,1,0,3.0,OutdoorGps,Gps,B9-103,10.7731209,106.6604614,5.372,1,0,0.0,166.265,0.0,-42.581,-49.543,-0.961,26.24,,,,,,,,,324.382,,0,0,0,Gps,,0.8107,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:04.0000000Z,SYNTH_KB21_V2_3348_FWD,V2,Reliable Handover,1,1,1,1,0,4.0,OutdoorGps,Gps,B9-103,10.7731619,106.6604385,5.103,1,0,0.0,162.882,0.0,-40.837,-46.952,-1.016,29.027,,,,,,,,,356.83,,0,0,0,Gps,,0.8022,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:05.0000000Z,SYNTH_KB21_V2_3348_FWD,V2,Reliable Handover,1,1,1,1,0,5.0,OutdoorGps,Gps,B9-103,10.7731514,106.6604538,5.195,1,0,0.0,160.543,0.0,-39.454,-44.989,-1.057,30.906,,,,,,,,,328.983,,0,0,0,Gps,,0.7679,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:06.0000000Z,SYNTH_KB21_V2_3348_FWD,V2,Reliable Handover,1,1,1,1,0,6.0,OutdoorGps,Gps,B9-103,10.7731371,106.6604385,5.545,1,0,0.0,158.745,0.0,-38.897,-43.969,-1.079,32.487,,,,,,,,,331.92,,0,0,0,Gps,,0.8176,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:07.0000000Z,SYNTH_KB21_V2_3348_FWD,V2,Reliable Handover,1,1,1,1,0,7.0,OutdoorGps,Gps,B9-103,10.7731342,106.6604462,5.102,1,0,0.0,157.558,0.0,-38.791,-43.546,-1.089,33.602,,,,,,,,,335.52,,0,0,0,Gps,,0.7638,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:08.0000000Z,SYNTH_KB21_V2_3348_FWD,V2,Reliable Handover,1,1,1,1,0,8.0,OutdoorGps,Gps,B9-103,10.7731342,106.6604462,5.097,1,0,0.0,157.178,0.0,-38.78,-43.434,-1.091,33.965,,,,,,,,,335.52,,0,0,0,Gps,,0.7695,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:09.0000000Z,SYNTH_KB21_V2_3348_FWD,V2,Reliable Handover,1,1,1,1,0,9.0,OutdoorGps,Gps,B9-103,10.7731342,106.6604462,5.258,1,0,0.0,157.109,0.0,-38.779,-43.414,-1.092,34.031,,,,,,,,,335.52,,0,0,0,Gps,,0.7899,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:10.0000000Z,SYNTH_KB21_V2_3348_FWD,V2,Reliable Handover,1,1,1,1,0,10.0,OutdoorGps,Gps,B9-103,10.7731342,106.6604538,5.074,1,0,0.0,156.954,0.0,-38.794,-43.386,-1.092,34.184,,,,,,,,,306.485,,0,0,0,Gps,,0.7812,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21,SYNTHETIC_SUPPORT,1
