utc_iso,session_id,harmony_version,harmony_profile,quality_gate,temporal_dwell,map_id_check,recovery_fsm,adaptive_guidance,elapsed_s,state,source,destination,latitude,longitude,gps_accuracy_m,gps_valid,pdr_steps,pdr_confidence,campus_x,campus_y,campus_z,map_x,map_y,map_z,outdoor_remaining_m,vps_attempt,vps_state,vps_scan_s,indoor_state,indoor_pose_source,indoor_confidence,indoor_steps,heading_deg,indoor_remaining_m,route_revision,wrong_way_count,recovery_count,active_source,gps_age_s,gps_reliability,gps_stable_s,vps_valid,vps_reliability,vps_stable_s,vps_confidence,vps_confidence_available,vps_map_id,vps_map_id_available,vps_map_matches,source_toggle_count,position_jump_m,heading_jump_deg,candidate_source,gps_threshold_passed,vps_threshold_passed,gps_dwell_gate_passed,vps_dwell_gate_passed,decision_reason,scenario_id,data_provenance,synthetic
2026-09-20T00:00:00.0000000Z,SYNTH_KB21_V3_7039_FWD,V3,No Dwell Time,1,0,1,1,0,0.0,OutdoorGps,Gps,B9-104,10.7733936,106.6604385,5.919,1,0,0.0,155.568,0.0,-12.792,-17.98,-1.591,28.506,,,,,,,,,207.987,,0,0,0,Gps,,0.7921,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:01.0000000Z,SYNTH_KB21_V3_7039_FWD,V3,No Dwell Time,1,0,1,1,0,1.0,OutdoorGps,Gps,B9-104,10.7733936,106.6604385,5.417,1,0,0.0,155.568,0.0,-12.792,-17.98,-1.591,28.506,,,,,,,,,207.987,,0,0,0,Gps,,0.8018,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:02.0000000Z,SYNTH_KB21_V3_7039_FWD,V3,No Dwell Time,1,0,1,1,0,2.0,OutdoorGps,Gps,B9-104,10.7733936,106.6604385,5.418,1,0,0.0,155.568,0.0,-12.792,-17.98,-1.591,28.506,,,,,,,,,207.987,,0,0,0,Gps,,0.7899,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:03.0000000Z,SYNTH_KB21_V3_7039_FWD,V3,No Dwell Time,1,0,1,1,0,3.0,OutdoorGps,Gps,B9-104,10.7734003,106.6604385,5.695,1,0,0.0,155.522,0.0,-12.592,-17.774,-1.595,28.497,,,,,,,,,21.409,,0,0,0,Gps,,0.7995,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:04.0000000Z,SYNTH_KB21_V3_7039_FWD,V3,No Dwell Time,1,0,1,1,0,4.0,OutdoorGps,Gps,B9-104,10.7734003,106.6604385,5.157,1,0,0.0,155.347,0.0,-11.839,-17.002,-1.61,28.462,,,,,,,,,21.409,,0,0,0,Gps,,0.7942,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:05.0000000Z,SYNTH_KB21_V3_7039_FWD,V3,No Dwell Time,1,0,1,1,0,5.0,OutdoorGps,Gps,B9-104,10.7734003,106.6604385,5.341,1,0,0.0,155.302,0.0,-11.646,-16.804,-1.614,28.453,,,,,,,,,21.409,,0,0,0,Gps,,0.779,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:06.0000000Z,SYNTH_KB21_V3_7039_FWD,V3,No Dwell Time,1,0,1,1,0,6.0,OutdoorGps,Gps,B9-104,10.7734003,106.6604385,4.996,1,0,0.0,155.295,0.0,-11.615,-16.772,-1.615,28.451,,,,,,,,,21.409,,0,0,0,Gps,,0.8024,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:07.0000000Z,SYNTH_KB21_V3_7039_FWD,V3,No Dwell Time,1,0,1,1,0,7.0,OutdoorGps,Gps,B9-104,10.7734003,106.6604385,5.908,1,0,0.0,155.294,0.0,-11.61,-16.767,-1.615,28.451,,,,,,,,,21.409,,0,0,0,Gps,,0.7751,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:08.0000000Z,SYNTH_KB21_V3_7039_FWD,V3,No Dwell Time,1,0,1,1,0,8.0,OutdoorGps,Gps,B9-104,10.7734003,106.6604385,5.236,1,0,0.0,155.294,0.0,-11.609,-16.767,-1.615,28.451,,,,,,,,,21.409,,0,0,0,Gps,,0.7149,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:09.0000000Z,SYNTH_KB21_V3_7039_FWD,V3,No Dwell Time,1,0,1,1,0,9.0,OutdoorGps,Gps,B9-104,10.7734003,106.6604385,4.666,1,0,0.0,155.294,0.0,-11.609,-16.767,-1.615,28.451,,,,,,,,,21.409,,0,0,0,Gps,,0.7695,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21,SYNTHETIC_SUPPORT,1
