utc_iso,session_id,harmony_version,harmony_profile,quality_gate,temporal_dwell,map_id_check,recovery_fsm,adaptive_guidance,elapsed_s,event,from_state,to_state,source,destination,latitude,longitude,gps_accuracy_m,campus_x,campus_y,campus_z,map_x,map_y,map_z,vps_attempt,note,scenario_id,data_provenance,synthetic
2026-09-20T00:00:00.0000000Z,SYNTH_KB21_BT_7814_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,0.0,trial_started,,,Gps,B9-104,,,,,,,,,,,auto=True,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:15.0000000Z,SYNTH_KB21_BT_7814_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,15.0,transition_step_checkpoint,,,Gps,B9-104,,,,,,,,,,,periodic navigation checkpoint,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:30.0000000Z,SYNTH_KB21_BT_7814_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,30.0,transition_step_checkpoint,,,Gps,B9-104,,,,,,,,,,,periodic navigation checkpoint,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:00:45.0000000Z,SYNTH_KB21_BT_7814_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,45.0,transition_step_checkpoint,,,Gps,B9-104,,,,,,,,,,,periodic navigation checkpoint,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:00.0000000Z,SYNTH_KB21_BT_7814_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,60.0,transition_step_checkpoint,,,Gps,B9-104,,,,,,,,,,,periodic navigation checkpoint,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:15.0000000Z,SYNTH_KB21_BT_7814_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,75.0,transition_step_checkpoint,,,Gps,B9-104,,,,,,,,,,,periodic navigation checkpoint,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:30.0000000Z,SYNTH_KB21_BT_7814_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,90.0,transition_step_checkpoint,,,Gps,B9-104,,,,,,,,,,,periodic navigation checkpoint,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:41.0000000Z,SYNTH_KB21_BT_7814_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,101.0,reliability_state,OutdoorGps,EnteringWithPdr,Pdr,B9-104,,,,,,,,,,,entered outer B9 volume; GPS correction frozen,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:43.0000000Z,SYNTH_KB21_BT_7814_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,103.0,transition_step_checkpoint,,,Pdr,B9-104,,,,,,,,,,,step=3,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:46.0000000Z,SYNTH_KB21_BT_7814_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,106.0,transition_step_checkpoint,,,Pdr,B9-104,,,,,,,,,,,step=6,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:49.0000000Z,SYNTH_KB21_BT_7814_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,109.0,transition_step_checkpoint,,,Pdr,B9-104,,,,,,,,,,,step=9,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:50.0000000Z,SYNTH_KB21_BT_7814_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,110.0,reliability_state,EnteringWithPdr,VpsScanning,Pdr,B9-104,,,,,,,,,,,Reliability threshold passed; start VPS scanning,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:50.0000000Z,SYNTH_KB21_BT_7814_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,110.0,vps_state,,StartingVps,Pdr,B9-104,,,,,,,,,,1.0,,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:50.3720000Z,SYNTH_KB21_BT_7814_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,110.372,vps_state,,Scanning,Pdr,B9-104,,,,,,,,,,1.0,,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:53.3720000Z,SYNTH_KB21_BT_7814_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,113.372,vps_state,,IndoorLocalized,Vps,B9-104,,,,,,,,,,1.0,VPS localization accepted,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:53.3720000Z,SYNTH_KB21_BT_7814_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,113.372,reliability_state,VpsScanning,IndoorVps,Vps,B9-104,,,,,,,,,,1.0,VPS localization accepted,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:53.3720000Z,SYNTH_KB21_BT_7814_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,113.372,indoor_state,,Navigating,Vps,B9-104,,,,,,,,,,,,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:01:58.3720000Z,SYNTH_KB21_BT_7814_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,118.372,indoor_step_checkpoint,,,Vps,B9-104,,,,,,,,,,,step=5,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:02:03.3720000Z,SYNTH_KB21_BT_7814_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,123.372,indoor_step_checkpoint,,,Vps,B9-104,,,,,,,,,,,step=10,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:02:08.3720000Z,SYNTH_KB21_BT_7814_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,128.372,indoor_step_checkpoint,,,Vps,B9-104,,,,,,,,,,,step=15,KB21,SYNTHETIC_SUPPORT,1
2026-09-20T00:02:13.3720000Z,SYNTH_KB21_BT_7814_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,133.372,indoor_step_checkpoint,,,Vps,B9-104,,,,,,,,,,,step=20,KB21,SYNTHETIC_SUPPORT,1
,SYNTH_KB21_BT_7814_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,138.372,indoor_step_checkpoint,,,Vps,B9-104,,,,,,,,,,,step=25,KB21,SYNTHETIC_SUPPORT,1
,SYNTH_KB21_BT_7814_FWD,BT,Quality + Dwell Baseline,1,1,0,0,0,141.372,destination_arrived,,Arrived,Vps,B9-104,,,,,,,,,,,B9-104,KB21,SYNTHETIC_SUPPORT,1
